episode,score,steps,total_reward,time,reason,efficiency,snake_length,grid_width,grid_height,grid_size,training_grid,is_training_grid,complexity_ratio,max_possible_score,agent
96,7,17,259.7166666666667,0.0,self_collision,0.4117647058823529,10,4,4,4x4,10x10,False,0.16,13,A*
97,3,14,55.44999999999999,0.0,self_collision,0.21428571428571427,6,4,4,4x4,10x10,False,0.16,13,A*
98,5,13,156.5,0.0,wall_collision,0.38461538461538464,8,4,4,4x4,10x10,False,0.16,13,A*
99,6,18,209.39999999999992,0.0,self_collision,0.3333333333333333,9,4,4,4x4,10x10,False,0.16,13,A*
100,1,4,-48.86666666666667,0.0,self_collision,0.25,4,4,4,4x4,10x10,False,0.16,13,A*
101,5,12,156.81666666666666,0.0,self_collision,0.4166666666666667,8,4,4,4x4,10x10,False,0.16,13,A*
102,7,20,259.2,0.0,self_collision,0.35,10,4,4,4x4,10x10,False,0.16,13,A*
103,9,27,363.2499999999999,0.0,self_collision,0.3333333333333333,12,4,4,4x4,10x10,False,0.16,13,A*
104,9,24,362.6333333333332,0.0,self_collision,0.375,12,4,4,4x4,10x10,False,0.16,13,A*
105,1,4,-48.36666666666667,0.0,self_collision,0.25,4,4,4,4x4,10x10,False,0.16,13,A*
106,9,18,361.1166666666667,0.0,self_collision,0.5,12,4,4,4x4,10x10,False,0.16,13,A*
107,7,17,258.4666666666667,0.0,self_collision,0.4117647058823529,10,4,4,4x4,10x10,False,0.16,13,A*
108,13,29,766.5166666666665,0.0,win,0.4482758620689655,16,4,4,4x4,10x10,False,0.16,13,A*
109,1,3,-48.766666666666666,0.0,self_collision,0.3333333333333333,4,4,4,4x4,10x10,False,0.16,13,A*
110,5,19,158.10000000000002,0.0,self_collision,0.2631578947368421,8,4,4,4x4,10x10,False,0.16,13,A*
111,3,16,55.916666666666686,0.0,self_collision,0.1875,6,4,4,4x4,10x10,False,0.16,13,A*
112,1,3,-48.6,0.0,self_collision,0.3333333333333333,4,4,4,4x4,10x10,False,0.16,13,A*
113,10,23,413.29999999999984,0.0,wall_collision,0.43478260869565216,13,4,4,4x4,10x10,False,0.16,13,A*
114,13,45,771.1166666666664,0.0,win,0.28888888888888886,16,4,4,4x4,10x10,False,0.16,13,A*
115,9,25,363.16666666666663,0.0,self_collision,0.36,12,4,4,4x4,10x10,False,0.16,13,A*
116,1,5,-48.43333333333334,0.0,self_collision,0.2,4,4,4,4x4,10x10,False,0.16,13,A*
117,1,5,-48.35,0.0,self_collision,0.2,4,4,4,4x4,10x10,False,0.16,13,A*
118,3,7,53.900000000000006,0.0,wall_collision,0.42857142857142855,6,4,4,4x4,10x10,False,0.16,13,A*
119,1,6,-47.983333333333334,0.0,self_collision,0.16666666666666666,4,4,4,4x4,10x10,False,0.16,13,A*
120,6,17,209.0333333333333,0.015211820602416992,wall_collision,0.35294117647058826,9,4,4,4x4,10x10,False,0.16,13,A*
121,1,5,-48.35,0.0,self_collision,0.2,4,4,4,4x4,10x10,False,0.16,13,A*
122,7,21,260.6166666666667,0.001016378402709961,wall_collision,0.3333333333333333,10,4,4,4x4,10x10,False,0.16,13,A*
123,1,6,-47.983333333333334,0.0,self_collision,0.16666666666666666,4,4,4,4x4,10x10,False,0.16,13,A*
124,8,27,313.1499999999999,0.0005698204040527344,wall_collision,0.2962962962962963,11,4,4,4x4,10x10,False,0.16,13,A*
125,1,6,-47.733333333333334,0.0,self_collision,0.16666666666666666,4,4,4,4x4,10x10,False,0.16,13,A*
126,13,29,766.8499999999998,0.0,win,0.4482758620689655,16,4,4,4x4,10x10,False,0.16,13,A*
127,5,20,157.20000000000005,0.0,self_collision,0.25,8,4,4,4x4,10x10,False,0.16,13,A*
128,1,4,-48.75,0.0,self_collision,0.25,4,4,4,4x4,10x10,False,0.16,13,A*
129,9,21,362.3999999999999,0.0,self_collision,0.42857142857142855,12,4,4,4x4,10x10,False,0.16,13,A*
130,3,12,55.06666666666666,0.0,self_collision,0.25,6,4,4,4x4,10x10,False,0.16,13,A*
131,7,17,259.46666666666664,0.0,wall_collision,0.4117647058823529,10,4,4,4x4,10x10,False,0.16,13,A*
132,1,4,-48.75,0.0,self_collision,0.25,4,4,4,4x4,10x10,False,0.16,13,A*
133,1,4,-48.75,0.0,self_collision,0.25,4,4,4,4x4,10x10,False,0.16,13,A*
134,10,27,414.9833333333331,0.0,wall_collision,0.37037037037037035,13,4,4,4x4,10x10,False,0.16,13,A*
135,9,32,364.1333333333332,0.0,self_collision,0.28125,12,4,4,4x4,10x10,False,0.16,13,A*
136,6,16,207.58333333333337,0.0,self_collision,0.375,9,4,4,4x4,10x10,False,0.16,13,A*
137,11,31,465.7166666666666,0.0,wall_collision,0.3548387096774194,14,4,4,4x4,10x10,False,0.16,13,A*
138,5,8,155.8,0.0,wall_collision,0.625,8,4,4,4x4,10x10,False,0.16,13,A*
139,7,16,259.23333333333335,0.0,wall_collision,0.4375,10,4,4,4x4,10x10,False,0.16,13,A*
140,1,5,-48.21666666666667,0.0,self_collision,0.2,4,4,4,4x4,10x10,False,0.16,13,A*
141,6,21,209.01666666666665,0.0,wall_collision,0.2857142857142857,9,4,4,4x4,10x10,False,0.16,13,A*
142,9,28,364.31666666666655,0.0,self_collision,0.32142857142857145,12,4,4,4x4,10x10,False,0.16,13,A*
143,6,24,210.88333333333327,0.0,self_collision,0.25,9,4,4,4x4,10x10,False,0.16,13,A*
144,1,6,-47.983333333333334,0.0,self_collision,0.16666666666666666,4,4,4,4x4,10x10,False,0.16,13,A*
145,3,15,55.76666666666665,0.0,self_collision,0.2,6,4,4,4x4,10x10,False,0.16,13,A*
146,6,18,208.29999999999995,0.0,wall_collision,0.3333333333333333,9,4,4,4x4,10x10,False,0.16,13,A*
147,5,14,156.81666666666666,0.0,self_collision,0.35714285714285715,8,4,4,4x4,10x10,False,0.16,13,A*
148,1,5,-48.21666666666667,0.0,self_collision,0.2,4,4,4,4x4,10x10,False,0.16,13,A*
149,1,5,-47.96666666666667,0.0,self_collision,0.2,4,4,4,4x4,10x10,False,0.16,13,A*
150,5,16,157.33333333333331,0.0,self_collision,0.3125,8,4,4,4x4,10x10,False,0.16,13,A*
151,7,15,259.05000000000007,0.0,self_collision,0.4666666666666667,10,4,4,4x4,10x10,False,0.16,13,A*
152,3,12,54.81666666666666,0.0,self_collision,0.25,6,4,4,4x4,10x10,False,0.16,13,A*
153,1,5,-47.96666666666667,0.0,self_collision,0.2,4,4,4,4x4,10x10,False,0.16,13,A*
154,9,31,364.7499999999999,0.0,self_collision,0.2903225806451613,12,4,4,4x4,10x10,False,0.16,13,A*
155,1,5,-48.21666666666667,0.0,self_collision,0.2,4,4,4,4x4,10x10,False,0.16,13,A*
156,7,23,261.53333333333325,0.0,wall_collision,0.30434782608695654,10,4,4,4x4,10x10,False,0.16,13,A*
157,5,19,157.4000000000001,0.0,self_collision,0.2631578947368421,8,4,4,4x4,10x10,False,0.16,13,A*
158,6,26,210.11666666666667,0.0,wall_collision,0.23076923076923078,9,4,4,4x4,10x10,False,0.16,13,A*
159,1,6,-47.983333333333334,0.0,self_collision,0.16666666666666666,4,4,4,4x4,10x10,False,0.16,13,A*
160,9,29,364.43333333333317,0.015996217727661133,self_collision,0.3103448275862069,12,4,4,4x4,10x10,False,0.16,13,A*
161,8,23,312.4333333333332,0.0004673004150390625,self_collision,0.34782608695652173,11,4,4,4x4,10x10,False,0.16,13,A*
162,5,16,157.83333333333337,0.0,self_collision,0.3125,8,4,4,4x4,10x10,False,0.16,13,A*
163,1,5,-48.35,0.0,self_collision,0.2,4,4,4,4x4,10x10,False,0.16,13,A*
164,1,3,-49.266666666666666,0.0,self_collision,0.3333333333333333,4,4,4,4x4,10x10,False,0.16,13,A*
165,1,6,-48.11666666666667,0.0,self_collision,0.16666666666666666,4,4,4,4x4,10x10,False,0.16,13,A*
166,5,19,158.81666666666666,0.0,self_collision,0.2631578947368421,8,4,4,4x4,10x10,False,0.16,13,A*
167,1,6,-47.733333333333334,0.0,self_collision,0.16666666666666666,4,4,4,4x4,10x10,False,0.16,13,A*
168,1,5,-47.96666666666667,0.0,self_collision,0.2,4,4,4,4x4,10x10,False,0.16,13,A*
169,5,12,156.15000000000003,0.0,self_collision,0.4166666666666667,8,4,4,4x4,10x10,False,0.16,13,A*
170,3,14,55.06666666666666,0.0,self_collision,0.21428571428571427,6,4,4,4x4,10x10,False,0.16,13,A*
171,12,31,516.4833333333332,0.0,wall_collision,0.3870967741935484,15,4,4,4x4,10x10,False,0.16,13,A*
172,7,26,261.85,0.0,self_collision,0.2692307692307692,10,4,4,4x4,10x10,False,0.16,13,A*
173,13,34,767.6833333333332,0.0,win,0.38235294117647056,16,4,4,4x4,10x10,False,0.16,13,A*
174,5,24,159.56666666666666,0.0,self_collision,0.20833333333333334,8,4,4,4x4,10x10,False,0.16,13,A*
175,10,28,415.3833333333332,0.0,wall_collision,0.35714285714285715,13,4,4,4x4,10x10,False,0.16,13,A*
176,7,22,260.9333333333333,0.0,self_collision,0.3181818181818182,10,4,4,4x4,10x10,False,0.16,13,A*
177,1,5,-48.21666666666667,0.0,self_collision,0.2,4,4,4,4x4,10x10,False,0.16,13,A*
178,7,24,260.8,0.0,self_collision,0.2916666666666667,10,4,4,4x4,10x10,False,0.16,13,A*
